ExpectedDateTime;Openning_hours;DateTime;Consumption_BEMT;Network_electricity active Injection Export (Wh);Ele Act Technobo (Wh);Radiation (VA);Electricity Meter reading (Wh);Solar local consumption (Wh);Gas Consumption BEMT (m3);Solar Production elektricity active  (Wh);Green energy Total (WebService) (VA);temp hall (C);Network  electricity active Buying Import (Wh);Tout (C)
02-01-2013 14:30;0;02-01-2013 14:30;55500;0;51000;35.2;;3700;8.4;3700;151514.5;21.44;51800;7
02-01-2013 14:45;0;02-01-2013 14:45;56500;0;51600;31.4;;3300;5.6;3300;151515.5;21.15;53200;7
02-01-2013 15:00;0;02-01-2013 15:00;54700;0;52500;9.1;;800;9.2;800;151515.8;21.65;53900;7
02-01-2013 15:15;0;02-01-2013 15:15;50400;0;47700;7.4;;1400;5.6;1400;15514.6;21.22;49000;7
02-01-2013 15:30;0;02-01-2013 15:30;51400;0;49500;5.7;;300;7.2;300;151516.3;21.75;51100;7
02-01-2013 15:45;0;02-01-2013 15:45;53200;0;52200;;;0;0.4;0;0;22.1;53200;7
02-01-2013 16:00;0;02-01-2013 16:00;53200;0;51900;;;0;5.6;0;0;21.7;53200;7
02-01-2013 16:15;0;02-01-2013 16:15;53200;0;51900;;;0;6.8;0;0;21.36;53200;6.75
02-01-2013 16:30;0;02-01-2013 16:30;28700;0;27600;;;0;0;0;0;21.43;28700;6.5
02-01-2013 16:45;0;02-01-2013 16:45;21000;0;19800;;;0;0;0;0;20.92;21000;6.25
02-01-2013 17:00;0;02-01-2013 17:00;21000;0;19200;;;0;0;0;0;21.06;21000;6
02-01-2013 17:15;0;02-01-2013 17:15;21000;0;19500;;;0;4;0;0;21.41;21000;6
02-01-2013 17:30;0;02-01-2013 17:30;21000;0;20400;;;0;0;0;0;21.15;21000;6
02-01-2013 17:45;0;02-01-2013 17:45;19600;0;18000;;;0;4.8;0;0;21.19;19600;6
02-01-2013 18:00;0;02-01-2013 18:00;18900;0;17400;;;0;0;0;0;21.17;18900;6
02-01-2013 18:15;0;02-01-2013 18:15;18900;0;17400;;;0;1.6;0;0;21.21;18900;6
02-01-2013 18:30;0;02-01-2013 18:30;18200;0;17400;;;0;3.2;0;0;21.47;18200;6
02-01-2013 18:45;0;02-01-2013 18:45;18200;0;17100;;;0;0;0;0;21.19;18200;6
02-01-2013 19:00;0;02-01-2013 19:00;18900;0;17700;;;0;4.8;0;0;21.3;18900;6
02-01-2013 19:15;0;02-01-2013 19:15;18900;0;16800;;;0;0;0;0;21.35;18900;6
02-01-2013 19:30;0;02-01-2013 19:30;18200;0;17400;;;0;4.8;0;0;20.67;18200;6
02-01-2013 19:45;0;02-01-2013 19:45;18900;0;17100;;;0;0;0;0;20.99;18900;6
02-01-2013 20:00;0;02-01-2013 20:00;17500;0;16200;;;0;4.8;0;0;21;17500;6
02-01-2013 20:15;0;02-01-2013 20:15;16100;0;15000;;;0;0;0;0;20.75;16100;6
02-01-2013 20:30;0;02-01-2013 20:30;16100;0;15000;;;0;1.2;0;0;20.81;16100;6
02-01-2013 20:45;0;02-01-2013 20:45;16800;0;15300;;;0;4;0;0;20.94;16800;6
02-01-2013 21:00;0;02-01-2013 21:00;16100;0;14700;;;0;0;0;0;20.87;16100;6
02-01-2013 21:15;0;02-01-2013 21:15;16100;0;14700;;;0;4.8;0;0;20.75;16100;6.25
02-01-2013 21:30;0;02-01-2013 21:30;16100;0;15000;;;0;0;0;0;20.97;16100;6.5
02-01-2013 21:45;0;02-01-2013 21:45;16100;0;14700;;;0;4.8;0;0;20.6;16100;6.75
02-01-2013 22:00;0;02-01-2013 22:00;15400;0;14400;;;0;0;0;0;20.88;15400;7
02-01-2013 22:15;0;02-01-2013 22:15;16800;0;15300;;;0;4.8;0;0;20.71;16800;7
02-01-2013 22:30;0;02-01-2013 22:30;15400;0;14100;;;0;0;0;0;21;15400;7
02-01-2013 22:45;0;02-01-2013 22:45;16800;0;15300;;;0;4.8;0;0;20.76;16800;7
02-01-2013 23:00;0;02-01-2013 23:00;16100;0;14700;;;0;0;0;0;20.94;16100;7
02-01-2013 23:15;0;02-01-2013 23:15;16100;0;15300;;;0;5.2;0;0;20.5;16100;7
02-01-2013 23:30;0;02-01-2013 23:30;16100;0;14400;;;0;0.4;0;0;20.88;16100;7
02-01-2013 23:45;0;02-01-2013 23:45;16100;0;14700;;;0;5.2;0;0;20.86;16100;7
03-01-2013 00:00;0;03-01-2013 00:00;16100;0;15300;;;0;0;0;0;20.65;16100;7
03-01-2013 00:15;0;03-01-2013 00:15;16100;0;14700;;;0;4.8;0;0;20.55;16100;7
03-01-2013 00:30;0;03-01-2013 00:30;16100;0;14400;;;0;0;0;0;20.46;16100;7
03-01-2013 00:45;0;03-01-2013 00:45;16100;0;15000;;;0;4.8;0;0;20.79;16100;7
03-01-2013 01:00;0;03-01-2013 01:00;16100;0;14700;;;0;0;0;0;20.63;16100;7
03-01-2013 01:15;0;03-01-2013 01:15;16800;0;15300;;;0;5.2;0;0;20.65;16800;7.25
03-01-2013 01:30;0;03-01-2013 01:30;16100;0;14700;;;0;0;0;0;20.46;16100;7.5
03-01-2013 01:45;0;03-01-2013 01:45;17500;0;16200;;;0;3.6;0;0;20.56;17500;7.75
03-01-2013 02:00;0;03-01-2013 02:00;26600;0;25800;;;0;4.4;0;0;20.38;26600;8
03-01-2013 02:15;0;03-01-2013 02:15;39200;0;37800;;;0;2.8;0;0;20.54;39200;8
03-01-2013 02:30;0;03-01-2013 02:30;39200;0;38100;;;0;4.4;0;0;20.32;39200;8
03-01-2013 02:45;0;03-01-2013 02:45;39900;0;38100;;;0;5.2;0;0;20.61;39900;8
03-01-2013 03:00;0;03-01-2013 03:00;39900;0;38400;;;0;5.6;0;0;20.48;39900;8
03-01-2013 03:15;0;03-01-2013 03:15;39200;0;38100;;;0;5.6;0;0;20.34;39200;8
03-01-2013 03:30;0;03-01-2013 03:30;39900;0;38400;;;0;5.2;0;0;20.18;39900;8
03-01-2013 03:45;0;03-01-2013 03:45;39900;0;38700;;;0;2.4;0;0;20.11;39900;8
03-01-2013 04:00;0;03-01-2013 04:00;41300;0;40200;;;0;3.2;0;0;20.48;41300;8
03-01-2013 04:15;0;03-01-2013 04:15;40600;0;38700;;;0;5.6;0;0;20.55;40600;8
03-01-2013 04:30;0;03-01-2013 04:30;39200;0;38700;;;0;5.6;0;0;20.05;39200;8
03-01-2013 04:45;0;03-01-2013 04:45;39900;0;38100;;;0;5.6;0;0;20.25;39900;8
03-01-2013 05:00;0;03-01-2013 05:00;39900;0;39000;;;0;3.2;0;0;20.14;39900;8
03-01-2013 05:15;0;03-01-2013 05:15;42000;0;39900;;;0;2.4;0;0;20.21;42000;8
03-01-2013 05:30;0;03-01-2013 05:30;41300;0;40200;;;0;5.2;0;0;20.45;41300;8
03-01-2013 05:45;0;03-01-2013 05:45;41300;0;40200;;;0;5.6;0;0;20.41;41300;8
03-01-2013 06:00;0;03-01-2013 06:00;42000;0;40500;;;0;6.4;0;0;20.4;42000;8
03-01-2013 06:15;0;03-01-2013 06:15;42700;0;41400;;;0;8.8;0;0;20.36;42700;8
03-01-2013 06:30;0;03-01-2013 06:30;42700;0;41400;;;0;3.2;0;0;20.18;42700;8
03-01-2013 06:45;0;03-01-2013 06:45;44100;0;43200;;;0;8;0;0;20.57;44100;8
03-01-2013 07:00;0;03-01-2013 07:00;62300;0;60600;;;0;12;0;0;20.44;62300;8
03-01-2013 07:15;0;03-01-2013 07:15;67200;0;66000;;;0;22.4;0;0;20.66;67200;8.25
03-01-2013 07:30;0;03-01-2013 07:30;67900;0;66900;;;0;17.6;0;0;20.43;67900;8.5
03-01-2013 07:45;0;03-01-2013 07:45;66500;0;65100;;;0;13.6;0;0;20.4;66500;8.75
03-01-2013 08:00;0;03-01-2013 08:00;70000;0;68400;;;0;16.4;0;0;20.77;70000;9
03-01-2013 08:15;0;03-01-2013 08:15;68600;0;67800;;;0;14.4;0;0;21.13;68600;9
03-01-2013 08:30;0;03-01-2013 08:30;68300;0;66000;7.9;;400;12.4;400;151516.3;21;67900;9
03-01-2013 08:45;0;03-01-2013 08:45;69900;0;67200;12.2;;1300;13.6;1300;151516.3;21.11;68600;9
03-01-2013 09:00;0;03-01-2013 09:00;62600;0;60600;8.7;;1000;13.2;1000;151516.5;21.42;61600;9
03-01-2013 09:15;0;03-01-2013 09:15;70100;0;67500;16.55;;1500;11.6;1500;20781.1;20.86;68600;9.25
03-01-2013 09:30;0;03-01-2013 09:30;66800;0;63000;24.4;;2400;12.4;2400;151517.5;21.21;64400;9.5
03-01-2013 09:45;0;03-01-2013 09:45;64800;0;60300;27.1;;3200;10;3200;151518.3;21.27;61600;9.75
03-01-2013 10:00;0;03-01-2013 10:00;66800;0;58200;50.8;;7300;12.4;7300;151519.6;21.36;59500;10
03-01-2013 10:15;0;03-01-2013 10:15;66000;0;58800;35.85;;5800;10.4;5800;40219.9;21.19;60200;10
03-01-2013 10:30;0;03-01-2013 10:30;69800;0;64800;20.9;;4000;11.6;4000;151522.6;21.32;65800;10
03-01-2013 10:45;0;03-01-2013 10:45;69300;0;63300;42.1;;4200;12;4200;151523.5;21.3;65100;10
03-01-2013 11:00;0;03-01-2013 11:00;66500;0;60900;20.1;;4200;11.2;4200;151525.1;21.27;62300;10
03-01-2013 11:15;0;03-01-2013 11:15;68200;0;63300;28;;3800;11.6;3800;20782.5;21.29;64400;10
03-01-2013 11:30;0;03-01-2013 11:30;69600;0;63300;35.9;;4500;11.2;4500;151526.5;21.22;65100;10
03-01-2013 11:45;0;03-01-2013 11:45;68000;0;64500;17.1;;2900;9.6;2900;151527.5;21.14;65100;10
03-01-2013 12:00;0;03-01-2013 12:00;66900;0;62400;23.9;;2500;9.6;2500;151528;21.33;64400;10
03-01-2013 12:15;0;03-01-2013 12:15;68200;0;65100;24.3;;2400;9.6;2400;0;21.13;65800;10
03-01-2013 12:30;0;03-01-2013 12:30;65600;0;61500;24.7;;2600;10.8;2600;151529.4;21.16;63000;10
03-01-2013 12:45;0;03-01-2013 12:45;67900;0;62400;29.8;;4200;12;4200;151530.5;21.46;63700;10
03-01-2013 13:00;0;03-01-2013 13:00;69300;0;60900;54.4;;7000;10;7000;151532.1;21.16;62300;10
03-01-2013 13:15;0;03-01-2013 13:15;66800;0;61200;37.75;;4500;9.2;4500;0;21.38;62300;10
03-01-2013 13:30;0;03-01-2013 13:30;66500;0;59400;21.1;;5600;8.4;5600;151535;21.16;60900;10
03-01-2013 13:45;0;03-01-2013 13:45;65800;0;63900;9.3;;700;9.2;700;151535.4;21.31;65100;10
03-01-2013 14:00;0;03-01-2013 14:00;66000;0;64500;6.7;;200;8.8;200;151535.4;21.49;65800;10
03-01-2013 14:15;0;03-01-2013 14:15;64100;0;61800;10.5;;400;8.8;400;0;21.58;63700;10
03-01-2013 14:30;0;03-01-2013 14:30;60300;0;57600;14.3;;1500;4.8;1500;151535.8;21.38;58800;10
03-01-2013 14:45;0;03-01-2013 14:45;61700;0;60600;6.7;;100;5.2;100;107997;21.58;61600;10
03-01-2013 15:00;0;03-01-2013 15:00;61600;0;60300;6.8;;0;3.2;0;151536;21.14;61600;10
03-01-2013 15:15;0;03-01-2013 15:15;59500;0;58200;;;0;5.2;0;0;21.6;59500;10
03-01-2013 15:30;0;03-01-2013 15:30;58800;0;57600;;;0;6;0;0;21.16;58800;10
03-01-2013 15:45;0;03-01-2013 15:45;58800;0;57000;;;0;0.4;0;0;21.05;58800;10
03-01-2013 16:00;0;03-01-2013 16:00;58100;0;57000;;;0;4.8;0;0;20.84;58100;10
03-01-2013 16:15;0;03-01-2013 16:15;55300;0;54300;;;0;0;0;0;21.13;55300;10.25
03-01-2013 16:30;0;03-01-2013 16:30;30800;0;29700;;;0;0;0;0;21.58;30800;10.5
03-01-2013 16:45;0;03-01-2013 16:45;23100;0;21300;;;0;0;0;0;21.56;23100;10.75
03-01-2013 17:00;0;03-01-2013 17:00;21000;0;19500;;;0;0;0;0;21.44;21000;11
03-01-2013 17:15;0;03-01-2013 17:15;21000;0;19800;;;0;4.4;0;0;21.29;21000;10.75
03-01-2013 17:30;0;03-01-2013 17:30;20300;0;19200;;;0;0;0;0;21.29;20300;10.5
03-01-2013 17:45;0;03-01-2013 17:45;21000;0;19500;;;0;0;0;0;21.52;21000;10.25
03-01-2013 18:00;0;03-01-2013 18:00;20300;0;19500;;;0;0;0;0;21.52;20300;10
03-01-2013 18:15;0;03-01-2013 18:15;21700;0;20100;;;0;0;0;0;21.49;21700;10
03-01-2013 18:30;0;03-01-2013 18:30;19600;0;18000;;;0;0;0;0;21.3;19600;10
03-01-2013 18:45;0;03-01-2013 18:45;18200;0;17100;;;0;0;0;0;21.19;18200;10
03-01-2013 19:00;0;03-01-2013 19:00;18200;0;16800;;;0;0;0;0;21.41;18200;10
03-01-2013 19:15;0;03-01-2013 19:15;18900;0;17400;;;0;0;0;0;21.11;18900;10
03-01-2013 19:30;0;03-01-2013 19:30;18200;0;17700;;;0;5.2;0;0;21.41;18200;10
03-01-2013 19:45;0;03-01-2013 19:45;18900;0;17100;;;0;0;0;0;20.97;18900;10
03-01-2013 20:00;0;03-01-2013 20:00;18200;0;17100;;;0;0;0;0;21.29;18200;10
03-01-2013 20:15;0;03-01-2013 20:15;17500;0;16200;;;0;0;0;0;21.1;17500;10
03-01-2013 20:30;0;03-01-2013 20:30;17500;0;16200;;;0;0;0;0;21.13;17500;10
03-01-2013 20:45;0;03-01-2013 20:45;17500;0;16200;;;0;0;0;0;20.95;17500;10
03-01-2013 21:00;0;03-01-2013 21:00;17500;0;16200;;;0;5.2;0;0;20.98;17500;10
03-01-2013 21:15;0;03-01-2013 21:15;17500;0;16200;;;0;0;0;0;20.88;17500;10
03-01-2013 21:30;0;03-01-2013 21:30;17500;0;16200;;;0;0;0;0;20.98;17500;10
03-01-2013 21:45;0;03-01-2013 21:45;17500;0;16200;;;0;0;0;0;20.83;17500;10
03-01-2013 22:00;0;03-01-2013 22:00;17500;0;15900;;;0;0;0;0;20.81;17500;10
03-01-2013 22:15;0;03-01-2013 22:15;16100;0;15000;;;0;0;0;0;20.87;16100;10
03-01-2013 22:30;0;03-01-2013 22:30;16800;0;15300;;;0;5.6;0;0;20.77;16800;10
03-01-2013 22:45;0;03-01-2013 22:45;16100;0;14700;;;0;0;0;0;20.97;16100;10
03-01-2013 23:00;0;03-01-2013 23:00;16800;0;15300;;;0;0;0;0;20.6;16800;10
03-01-2013 23:15;0;03-01-2013 23:15;16100;0;15000;;;0;0;0;0;20.84;16100;9.75
03-01-2013 23:30;0;03-01-2013 23:30;16100;0;15000;;;0;0;0;0;20.84;16100;9.5
03-01-2013 23:45;0;03-01-2013 23:45;16800;0;15000;;;0;5.2;0;0;20.78;16800;9.25
04-01-2013 00:00;0;04-01-2013 00:00;15400;0;14700;;;0;0;0;0;20.89;15400;9
04-01-2013 00:15;0;04-01-2013 00:15;16100;0;14700;;;0;0;0;0;20.67;16100;9
04-01-2013 00:30;0;04-01-2013 00:30;16800;0;15000;;;0;0;0;0;20.89;16800;9
04-01-2013 00:45;0;04-01-2013 00:45;16100;0;14700;;;0;0;0;0;20.7;16100;9
04-01-2013 01:00;0;04-01-2013 01:00;16100;0;15300;;;0;5.6;0;0;20.52;16100;9
04-01-2013 01:15;0;04-01-2013 01:15;16100;0;14700;;;0;0;0;0;20.65;16100;9
04-01-2013 01:30;0;04-01-2013 01:30;16800;0;15300;;;0;0;0;0;20.51;16800;9
04-01-2013 01:45;0;04-01-2013 01:45;16100;0;15300;;;0;0;0;0;20.67;16100;9
04-01-2013 02:00;0;04-01-2013 02:00;23100;0;21000;;;0;5.2;0;0;20.4;23100;9
04-01-2013 02:15;0;04-01-2013 02:15;39200;0;38400;;;0;6;0;0;20.48;39200;9
04-01-2013 02:30;0;04-01-2013 02:30;39900;0;38700;;;0;5.2;0;0;20.9;39900;9
04-01-2013 02:45;0;04-01-2013 02:45;39900;0;38100;;;0;0;0;0;20.65;39900;9
04-01-2013 03:00;0;04-01-2013 03:00;38500;0;37500;;;0;3.2;0;0;20.39;38500;9
04-01-2013 03:15;0;04-01-2013 03:15;39900;0;38100;;;0;5.2;0;0;20.59;39900;9
04-01-2013 03:30;0;04-01-2013 03:30;39200;0;38100;;;0;1.6;0;0;20.46;39200;9
04-01-2013 03:45;0;04-01-2013 03:45;39900;0;38400;;;0;4;0;0;20.39;39900;9
04-01-2013 04:00;0;04-01-2013 04:00;39900;0;38700;;;0;5.2;0;0;20.46;39900;9
04-01-2013 04:15;0;04-01-2013 04:15;39200;0;38100;;;0;0;0;0;20.51;39200;9.25
04-01-2013 04:30;0;04-01-2013 04:30;39900;0;38400;;;0;5.6;0;0;20.28;39900;9.5
04-01-2013 04:45;0;04-01-2013 04:45;39900;0;38400;;;0;5.2;0;0;20.34;39900;9.75
04-01-2013 05:00;0;04-01-2013 05:00;39900;0;38700;;;0;2;0;0;20.63;39900;10
04-01-2013 05:15;0;04-01-2013 05:15;42000;0;40500;;;0;3.2;0;0;20.65;42000;10
04-01-2013 05:30;0;04-01-2013 05:30;41300;0;40200;;;0;5.2;0;0;20.56;41300;10
04-01-2013 05:45;0;04-01-2013 05:45;42000;0;40200;;;0;2.4;0;0;20.38;42000;10
04-01-2013 06:00;0;04-01-2013 06:00;41300;0;40200;;;0;2.8;0;0;20.48;41300;10
04-01-2013 06:15;0;04-01-2013 06:15;41300;0;39900;;;0;5.6;0;0;20.4;41300;10
04-01-2013 06:30;0;04-01-2013 06:30;58100;0;57000;;;0;9.2;0;0;20.03;58100;10
04-01-2013 06:45;0;04-01-2013 06:45;61600;0;60600;;;0;0;0;0;20.84;61600;10
04-01-2013 07:00;0;04-01-2013 07:00;63000;0;61200;;;0;10.4;0;0;20.76;63000;10
04-01-2013 07:15;0;04-01-2013 07:15;65100;0;64500;;;0;12.4;0;0;20.45;65100;10
04-01-2013 07:30;0;04-01-2013 07:30;68600;0;66900;;;0;12.4;0;0;20.84;68600;10
04-01-2013 07:45;0;04-01-2013 07:45;68600;0;66900;;;0;10.4;0;0;20.98;68600;10
04-01-2013 08:00;0;04-01-2013 08:00;67200;0;66000;;;0;6.8;0;0;21.2;67200;10
04-01-2013 08:15;0;04-01-2013 08:15;65100;0;63600;;;0;10.4;0;0;20.92;65100;10
04-01-2013 08:30;0;04-01-2013 08:30;66500;0;65100;6.4;;0;9.2;0;121460;21.03;66500;10
04-01-2013 08:45;0;04-01-2013 08:45;65200;0;63600;6.4;;100;6.8;100;151536;21.17;65100;10
04-01-2013 09:00;0;04-01-2013 09:00;66100;0;63300;22.7;;1700;9.6;1700;151536;21.11;64400;10
04-01-2013 09:15;0;04-01-2013 09:15;66000;0;62100;17.4;;2300;7.6;2300;20784.2;21.37;63700;10
04-01-2013 09:30;0;04-01-2013 09:30;67100;0;63600;12.1;;2000;8;2000;151537.2;21.43;65100;10
04-01-2013 09:45;0;04-01-2013 09:45;68000;0;65100;15.8;;1500;7.6;1500;151537.3;21.17;66500;10
04-01-2013 10:00;0;04-01-2013 10:00;68100;0;64800;15.9;;1600;6.8;1600;151538;21.22;66500;10
04-01-2013 10:15;0;04-01-2013 10:15;64400;0;60900;20.9;;2100;5.2;2100;23226.3;21.26;62300;10
04-01-2013 10:30;0;04-01-2013 10:30;63200;0;59100;28.5;;3000;9.6;3000;151539.2;21.69;60200;10
04-01-2013 10:45;0;04-01-2013 10:45;62100;0;57300;25.6;;3300;5.6;3300;151540;21.48;58800;10
04-01-2013 11:00;0;04-01-2013 11:00;59700;0;55800;21.6;;2300;9.6;2300;151540.6;21.69;57400;10
04-01-2013 11:15;0;04-01-2013 11:15;60400;0;56700;14.7;;2300;5.6;2300;0;21.41;58100;10.25
04-01-2013 11:30;0;04-01-2013 11:30;60500;0;57900;7.8;;1000;7.2;1000;151541.7;21.71;59500;10.5
04-01-2013 11:45;0;04-01-2013 11:45;61000;0;58500;16.2;;1500;8.8;1500;151541.9;21.62;59500;10.75
04-01-2013 12:00;0;04-01-2013 12:00;61700;0;58800;13;;1500;6;1500;151542.5;21.54;60200;11
04-01-2013 12:15;0;04-01-2013 12:15;60900;0;57000;17.95;;2800;6;2800;0;21.54;58100;11
04-01-2013 12:30;0;04-01-2013 12:30;60500;0;57000;22.9;;2400;9.6;2400;151543.8;21.49;58100;11
04-01-2013 12:45;0;04-01-2013 12:45;60700;0;54900;33.3;;4000;5.2;4000;151544.6;21.76;56700;11
04-01-2013 13:00;0;04-01-2013 13:00;60900;0;54900;37.5;;4900;6;4900;151545.8;21.8;56000;11
04-01-2013 13:15;0;04-01-2013 13:15;59900;0;54600;34.35;;3900;8.4;3900;0;21.62;56000;11
04-01-2013 13:30;0;04-01-2013 13:30;59300;0;54900;31.2;;3300;8.4;3300;151547.8;21.85;56000;11
04-01-2013 13:45;0;04-01-2013 13:45;60100;0;54600;35.3;;4100;6.4;4100;151548.9;21.7;56000;11
04-01-2013 14:00;0;04-01-2013 14:00;61700;0;58800;11.7;;1500;5.6;1500;151549.5;21.73;60200;11
04-01-2013 14:15;0;04-01-2013 14:15;59400;0;57000;10.8;;1300;5.2;1300;0;21.73;58100;10.75
04-01-2013 14:30;0;04-01-2013 14:30;61000;0;58800;9.9;;800;9.6;800;151550.2;21.52;60200;10.5
04-01-2013 14:45;0;04-01-2013 14:45;60900;0;58800;7.9;;700;6.4;700;151550.3;21.43;60200;10.25
04-01-2013 15:00;0;04-01-2013 15:00;58300;0;56400;6.8;;200;8.8;200;151550.3;21.98;58100;10
04-01-2013 15:15;0;04-01-2013 15:15;57000;0;55200;;;300;6;300;24709.3;21.56;56700;10
04-01-2013 15:30;0;04-01-2013 15:30;56700;0;55800;;;0;3.6;0;0;21.73;56700;10
04-01-2013 15:45;0;04-01-2013 15:45;56000;0;54900;;;0;4.4;0;0;21.53;56000;10
04-01-2013 16:00;0;04-01-2013 16:00;53200;0;51900;;;0;0;0;0;21.41;53200;10
04-01-2013 16:15;0;04-01-2013 16:15;49700;0;48600;;;0;4.4;0;0;21.24;49700;10
04-01-2013 16:30;0;04-01-2013 16:30;30800;0;29400;;;0;0;0;0;21.57;30800;10
04-01-2013 16:45;0;04-01-2013 16:45;21000;0;19800;;;0;0;0;0;21.71;21000;10
04-01-2013 17:00;0;04-01-2013 17:00;21700;0;20100;;;0;4;0;0;21.67;21700;10
04-01-2013 17:15;0;04-01-2013 17:15;21000;0;19500;;;0;0;0;0;21.91;21000;9.75
04-01-2013 17:30;0;04-01-2013 17:30;20300;0;19500;;;0;0;0;0;21.62;20300;9.5
04-01-2013 17:45;0;04-01-2013 17:45;21700;0;19800;;;0;0;0;0;21.44;21700;9.25
04-01-2013 18:00;0;04-01-2013 18:00;21000;0;19800;;;0;0;0;0;21.84;21000;9
04-01-2013 18:15;0;04-01-2013 18:15;21000;0;20100;;;0;5.2;0;0;21.44;21000;9
04-01-2013 18:30;0;04-01-2013 18:30;20300;0;18300;;;0;0;0;0;21.51;20300;9
04-01-2013 18:45;0;04-01-2013 18:45;18200;0;17100;;;0;0;0;0;21.64;18200;9
04-01-2013 19:00;0;04-01-2013 19:00;18200;0;16800;;;0;0;0;0;21.68;18200;9
04-01-2013 19:15;0;04-01-2013 19:15;17500;0;16800;;;0;5.2;0;0;21.6;17500;9
04-01-2013 19:30;0;04-01-2013 19:30;18200;0;16800;;;0;0;0;0;21.86;18200;9
04-01-2013 19:45;0;04-01-2013 19:45;18200;0;16800;;;0;0;0;0;21.37;18200;9
04-01-2013 20:00;0;04-01-2013 20:00;16800;0;15900;;;0;4.8;0;0;21.19;16800;9
04-01-2013 20:15;0;04-01-2013 20:15;16100;0;14100;;;0;0;0;0;21.13;16100;9
04-01-2013 20:30;0;04-01-2013 20:30;15400;0;14400;;;0;0;0;0;21.33;15400;9
04-01-2013 20:45;0;04-01-2013 20:45;15400;0;14400;;;0;2;0;0;21.31;15400;9
04-01-2013 21:00;0;04-01-2013 21:00;16100;0;14400;;;0;3.2;0;0;21.02;16100;9
04-01-2013 21:15;0;04-01-2013 21:15;15400;0;14100;;;0;0.4;0;0;21.2;15400;9
04-01-2013 21:30;0;04-01-2013 21:30;15400;0;14400;;;0;0.4;0;0;21.17;15400;9
04-01-2013 21:45;0;04-01-2013 21:45;16100;0;14700;;;0;4.8;0;0;21.46;16100;9
04-01-2013 22:00;0;04-01-2013 22:00;15400;0;14100;;;0;0;0;0;21.2;15400;9
04-01-2013 22:15;0;04-01-2013 22:15;16100;0;14400;;;0;0;0;0;20.79;16100;9
04-01-2013 22:30;0;04-01-2013 22:30;15400;0;14400;;;0;5.2;0;0;21.1;15400;9
04-01-2013 22:45;0;04-01-2013 22:45;16100;0;14700;;;0;0;0;0;21.69;16100;9
04-01-2013 23:00;0;04-01-2013 23:00;16100;0;14400;;;0;2;0;0;20.93;16100;9
04-01-2013 23:15;0;04-01-2013 23:15;15400;0;14700;;;0;3.2;0;0;21.06;15400;9
04-01-2013 23:30;0;04-01-2013 23:30;15400;0;13800;;;0;0;0;0;20.97;15400;9
04-01-2013 23:45;0;04-01-2013 23:45;15400;0;14400;;;0;5.2;0;0;20.72;15400;9
05-01-2013 00:00;0;05-01-2013 00:00;16100;0;14400;;;0;0;0;0;20.93;16100;9
05-01-2013 00:15;0;05-01-2013 00:15;15400;0;14400;;;0;0;0;0;20.84;15400;9
05-01-2013 00:30;0;05-01-2013 00:30;16100;0;14400;;;0;4.8;0;0;20.81;16100;9
05-01-2013 00:45;0;05-01-2013 00:45;16100;0;14700;;;0;0;0;0;20.98;16100;9
05-01-2013 01:00;0;05-01-2013 01:00;15400;0;14100;;;0;0;0;0;20.83;15400;9
05-01-2013 01:15;0;05-01-2013 01:15;15400;0;14700;;;0;5.2;0;0;21.09;15400;9
05-01-2013 01:30;0;05-01-2013 01:30;16100;0;14700;;;0;0;0;0;21.03;16100;9
05-01-2013 01:45;0;05-01-2013 01:45;16100;0;14100;;;0;2;0;0;20.52;16100;9
05-01-2013 02:00;0;05-01-2013 02:00;15400;0;14400;;;0;2.8;0;0;20.77;15400;9
05-01-2013 02:15;0;05-01-2013 02:15;16100;0;14400;;;0;0;0;0;20.92;16100;9
05-01-2013 02:30;0;05-01-2013 02:30;15400;0;14400;;;0;5.2;0;0;20.61;15400;9
05-01-2013 02:45;0;05-01-2013 02:45;15400;0;14400;;;0;0;0;0;20.82;15400;9
05-01-2013 03:00;0;05-01-2013 03:00;16100;0;14700;;;0;0;0;0;20.98;16100;9
05-01-2013 03:15;0;05-01-2013 03:15;16100;0;14700;;;0;5.2;0;0;20.41;16100;9
05-01-2013 03:30;0;05-01-2013 03:30;16100;0;14400;;;0;0;0;0;20.86;16100;9
05-01-2013 03:45;0;05-01-2013 03:45;15400;0;14400;;;0;2.4;0;0;20.48;15400;9
05-01-2013 04:00;0;05-01-2013 04:00;16100;0;14700;;;0;2.8;0;0;20.71;16100;9
05-01-2013 04:15;0;05-01-2013 04:15;15400;0;14400;;;0;0;0;0;20.33;15400;8.75
05-01-2013 04:30;0;05-01-2013 04:30;15400;0;14100;;;0;4.8;0;0;20.82;15400;8.5
05-01-2013 04:45;0;05-01-2013 04:45;15400;0;14100;;;0;0;0;0;20.46;15400;8.25
05-01-2013 05:00;0;05-01-2013 05:00;15400;0;14100;;;0;0;0;0;20.76;15400;8
05-01-2013 05:15;0;05-01-2013 05:15;16100;0;14400;;;0;5.2;0;0;20.55;16100;8
05-01-2013 05:30;0;05-01-2013 05:30;15400;0;14100;;;0;0;0;0;20.51;15400;8
05-01-2013 05:45;0;05-01-2013 05:45;15400;0;14400;;;0;4.4;0;0;20.5;15400;8
05-01-2013 06:00;0;05-01-2013 06:00;15400;0;14100;;;0;0.8;0;0;20.41;15400;8
